Lncbook_id,Noncode_id,UID,Lncbook_trans_id,chr,start,end,strand,exon_num,exon_pos,NONCODE_TRANSCRIPT_ID,transcript_id,Organism
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379163,chr14,100826118,100857624,+,7,"100826118-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100836167-100836300,100845458-100845533,100845876-100857624",,HSALNT0379163,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379164,chr14,100829652,100860773,+,6,"100829652-100831534,100834632-100834751,100836167-100836300,100845458-100845533,100857339-100857388,100860691-100860773",,HSALNT0379164,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379165,chr14,100826126,100861008,+,8,"100826126-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100832512-100832641,100836167-100836300,100845458-100845533,100860691-100861008",,HSALNT0379165,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379166,chr14,100826116,100861026,+,8,"100826116-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100836167-100836300,100845458-100845533,100857339-100857388,100860691-100861026",,HSALNT0379166,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379167,chr14,100831451,100860770,+,6,"100831451-100831534,100834632-100834751,100836167-100836300,100845458-100845533,100857648-100857797,100860691-100860770",,HSALNT0379167,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379168,chr14,100826122,100845514,+,6,"100826122-100826217,100828756-100828816,100829034-100829749,100831421-100831534,100836167-100836300,100845458-100845514",,HSALNT0379168,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379169,chr14,100826098,100861026,+,7,"100826098-100826217,100828708-100828816,100829034-100829787,100831421-100831534,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379169,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379170,chr14,100831428,100836274,+,4,"100831428-100831534,100834632-100834751,100835370-100835549,100836167-100836274",,HSALNT0379170,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379171,chr14,100845459,100853174,+,2,"100845459-100845533,100852500-100853174",,HSALNT0379171,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379172,chr14,100826118,100861012,+,8,"100826118-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100836167-100836300,100845458-100845533,100855891-100856268,100860691-100861012",,HSALNT0379172,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379173,chr14,100826116,100860995,+,8,"100826116-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100836167-100836300,100845458-100845533,100859791-100859884,100860691-100860995",,HSALNT0379173,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379174,chr14,100826124,100834715,+,6,"100826124-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100832512-100832559,100834684-100834715",,HSALNT0379174,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379175,chr14,100831428,100836257,+,6,"100831428-100831534,100832512-100832641,100834632-100834751,100835293-100835549,100835739-100835879,100836167-100836257",,HSALNT0379175,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379176,chr14,100826116,100861012,+,8,"100826116-100826217,100828708-100828816,100829034-100829181,100829709-100829749,100831421-100831534,100836167-100836300,100845458-100845533,100860691-100861012",,HSALNT0379176,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379177,chr14,100826135,100836257,+,6,"100826135-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100834684-100834751,100836167-100836257",,HSALNT0379177,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379178,chr14,100831435,100836212,+,6,"100831435-100831534,100832512-100832641,100834632-100834751,100835389-100835549,100835739-100835879,100836167-100836212",,HSALNT0379178,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379179,chr14,100826118,100860996,+,10,"100826118-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100832512-100832641,100834632-100834751,100835736-100835879,100836167-100836300,100845458-100845533,100860691-100860996",,HSALNT0379179,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379180,chr14,100826185,100861029,+,8,"100826185-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100835370-100835549,100836167-100836300,100845458-100845533,100860691-100861029",,HSALNT0379180,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379181,chr14,100826195,100860983,+,9,"100826195-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100834632-100834751,100835736-100835879,100836167-100836300,100845458-100845533,100860691-100860983",,HSALNT0379181,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379182,chr14,100845481,100854268,+,2,"100845481-100845533,100853280-100854268",,HSALNT0379182,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379183,chr14,100826116,100860995,+,8,"100826116-100826217,100828708-100828816,100829034-100829749,100831016-100831094,100831421-100831534,100836167-100836300,100845458-100845533,100860691-100860995",,HSALNT0379183,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379184,chr14,100826191,100861026,+,8,"100826191-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100836167-100836300,100845458-100845533,100857648-100857797,100860691-100861026",,HSALNT0379184,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379185,chr14,100831527,100836252,+,5,"100831527-100831534,100832512-100832641,100834632-100835549,100835739-100835879,100836167-100836252",,HSALNT0379185,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379186,chr14,100826108,100835422,+,6,"100826108-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100834632-100834751,100835386-100835422",,HSALNT0379186,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379187,chr14,100855418,100860791,+,2,"100855418-100857388,100860691-100860791",,HSALNT0379187,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379188,chr14,100826108,100861026,+,9,"100826108-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100832512-100832641,100834632-100834751,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379188,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379189,chr14,100826108,100861026,+,8,"100826108-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100832512-100832641,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379189,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379190,chr14,100826108,100861026,+,8,"100826108-100826217,100828708-100828816,100829034-100829749,100831016-100831094,100835736-100835879,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379190,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379191,chr14,100826108,100861026,+,7,"100826108-100826217,100828708-100828816,100829034-100829749,100832512-100832641,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379191,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379192,chr14,100826108,100861026,+,8,"100826108-100826217,100828708-100828816,100829034-100829749,100835736-100835879,100836042-100836075,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379192,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379193,chr14,100826108,100861026,+,7,"100826108-100826217,100828708-100828816,100829034-100829787,100831421-100831534,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379193,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379194,chr14,100826108,100861026,+,6,"100826108-100826217,100828708-100828816,100829034-100829749,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379194,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379195,chr14,100826108,100861026,+,8,"100826108-100826217,100828708-100828816,100829034-100829787,100831421-100831534,100832512-100832641,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379195,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379196,chr14,100826108,100861026,+,7,"100826108-100826217,100828708-100828816,100829034-100829749,100835736-100835879,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379196,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379197,chr14,100826108,100861026,+,6,"100826108-100826217,100828708-100828816,100829034-100829787,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379197,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379198,chr14,100826108,100861026,+,7,"100826108-100826217,100828708-100828816,100829034-100829787,100832512-100832641,100836167-100836300,100845458-100845533,100860691-100861026",,HSALNT0379198,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379199,chr14,100826109,100861025,+,7,"100826109-100826217,100828708-100828816,100829034-100829651,100831421-100831534,100836167-100836300,100845458-100845533,100860691-100861025",,HSALNT0379199,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379200,chr14,100826109,100861025,+,8,"100826109-100826217,100828708-100828816,100829034-100829616,100829709-100829749,100831421-100831534,100836167-100836300,100845458-100845533,100860691-100861025",,HSALNT0379200,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379201,chr14,100826109,100861025,+,9,"100826109-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100836167-100836300,100845458-100845533,100845876-100846108,100857339-100857388,100860691-100861025",,HSALNT0379201,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379202,chr14,100826109,100861025,+,8,"100826109-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100834632-100835879,100836167-100836300,100845458-100845533,100860691-100861025",,HSALNT0379202,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379203,chr14,100826117,100861025,+,8,"100826117-100826217,100828708-100828816,100829034-100829749,100831421-100831534,100832512-100835879,100836167-100836300,100845458-100845533,100845876-100861025",,HSALNT0379203,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379204,chr14,100833190,100847301,+,2,"100833190-100836300,100845458-100847301",,HSALNT0379204,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379205,chr14,100835733,100860987,+,3,"100835733-100836300,100845458-100845533,100860691-100860987",,HSALNT0379205,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379206,chr14,100829655,100850335,+,5,"100829655-100829749,100831421-100832641,100836167-100836300,100845458-100845533,100845876-100850335",,HSALNT0379206,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379207,chr14,100829655,100861029,+,5,"100829655-100829749,100831421-100832641,100836167-100836300,100845458-100845533,100860691-100861029",,HSALNT0379207,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379208,chr14,100828708,100861029,+,6,"100828708-100828816,100829034-100829749,100832512-100832641,100836167-100836300,100845458-100845533,100860691-100861029",,HSALNT0379208,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379209,chr14,100826118,100861047,+,9,"100826118-100826217,100828708-100828816,100829034-100829749,100830968-100831534,100834632-100835879,100836042-100836075,100836167-100836300,100845458-100845533,100860691-100861047",,HSALNT0379209,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379210,chr14,100826118,100861047,+,7,"100826118-100826217,100828708-100828816,100829034-100829787,100832512-100832559,100836167-100836300,100845458-100845533,100860700-100861047",,HSALNT0379210,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379211,chr14,100827356,100861047,+,6,"100827356-100827619,100828708-100828816,100829034-100829749,100836167-100836300,100845458-100845533,100860700-100861047",,HSALNT0379211,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379212,chr14,100827356,100861047,+,7,"100827356-100827619,100828708-100828816,100829034-100829181,100835736-100835879,100836167-100836300,100845458-100845533,100845876-100861047",,HSALNT0379212,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379213,chr14,100827356,100861047,+,7,"100827356-100827619,100828708-100828816,100829034-100829749,100830968-100831094,100836167-100836300,100845458-100845512,100860691-100861047",,HSALNT0379213,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379214,chr14,100827356,100861047,+,7,"100827356-100827619,100828708-100828816,100829034-100829787,100832512-100832559,100836167-100836300,100845458-100845533,100860700-100861047",,HSALNT0379214,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379215,chr14,100827356,100861047,+,9,"100827356-100827619,100828708-100828816,100829034-100829749,100832512-100832641,100834632-100835879,100836042-100836075,100836167-100836300,100845458-100845533,100845876-100861047",,HSALNT0379215,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379216,chr14,100832299,100836223,+,2,"100832299-100832641,100836167-100836223",,HSALNT0379216,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379217,chr14,100835757,100861017,+,3,"100835757-100836300,100845458-100845533,100860691-100861017",,HSALNT0379217,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379218,chr14,100857245,100861017,+,2,"100857245-100860356,100860749-100861017",,HSALNT0379218,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379219,chr14,100857624,100861017,+,2,"100857624-100857797,100860691-100861017",,HSALNT0379219,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379222,chr14,100894853,100908465,+,4,"100894853-100897732,100898957-100899085,100906098-100906163,100906936-100908465",,HSALNT0379222,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379223,chr14,100897923,100996784,+,43,"100897923-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100937403-100937488,100938880-100938956,100940365-100940450,100942762-100942838,100944809-100944872,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100953964-100954046,100954922-100955006,100955885-100955949,100958262-100958343,100959802-100960219,100961027-100961132,100963965-100964000,100964353-100964439,100966645-100967158,100967639-100967786,100968648-100968724,100969459-100969545,100970736-100970814,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986707,100987545-100987630,100988709-100988790,100989694-100989780,100991491-100991565,100993835-100996784",,HSALNT0379223,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379224,chr14,100931883,100935515,+,1,100931883-100935515,,HSALNT0379224,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379225,chr14,100894853,100897199,+,2,"100894853-100896587,100896691-100897199",,HSALNT0379225,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379226,chr14,100897923,100958513,+,21,"100897923-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100936178-100936310,100937403-100937488,100938880-100938956,100940365-100940450,100942765-100942838,100944809-100944872,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100953964-100954046,100954922-100955006,100955885-100955949,100958262-100958513",,HSALNT0379226,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379227,chr14,100897787,100950029,+,16,"100897787-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100935772-100935881,100936178-100936310,100937403-100937488,100938880-100938956,100940365-100940450,100942762-100942838,100944809-100944872,100947034-100947116,100948978-100949039,100949515-100950029",,HSALNT0379227,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379228,chr14,100894853,100903216,+,3,"100894853-100895039,100898957-100899085,100902729-100903216",,HSALNT0379228,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379229,chr14,100897787,100953675,+,17,"100897787-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100937403-100937488,100938880-100938956,100940365-100940450,100942762-100942838,100944809-100944925,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100952421-100953675",,HSALNT0379229,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379230,chr14,100897787,100953675,+,15,"100897787-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100937403-100937488,100938880-100938956,100944809-100944872,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100952421-100953675",,HSALNT0379230,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379231,chr14,100897787,100964439,+,22,"100897787-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100937403-100937488,100938880-100938956,100944809-100944925,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100953964-100954046,100954922-100955006,100955885-100955949,100958262-100958343,100959802-100960219,100961027-100961132,100963965-100964000,100964353-100964439",,HSALNT0379231,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379232,chr14,100884774,100914971,+,7,"100884774-100897732,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100914672-100914971",,HSALNT0379232,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379233,chr14,100884774,100989750,+,43,"100884774-100895039,100897593-100897732,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100935772-100935881,100936178-100936310,100937403-100937488,100938880-100938956,100940365-100940450,100942762-100942838,100944809-100944893,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100953964-100954046,100954922-100955006,100955885-100955949,100958262-100958343,100959802-100960219,100961027-100961132,100963965-100964000,100964353-100964439,100966645-100966735,100967644-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986706,100987544-100987630,100988709-100988790,100989694-100989750",,HSALNT0379233,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379234,chr14,100897923,100987113,+,36,"100897923-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100935772-100937488,100938880-100938956,100940365-100940450,100942765-100942838,100944809-100944872,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100952421-100954046,100954922-100955006,100955885-100955949,100958262-100958343,100959802-100960219,100961027-100961132,100963965-100964000,100964353-100964439,100966645-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100987113",,HSALNT0379234,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379235,chr14,100897923,100998541,+,43,"100897923-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100928099-100928167,100937403-100937488,100938880-100938956,100940365-100940450,100942762-100942838,100944809-100944925,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100953964-100954046,100954922-100955006,100955885-100955949,100956768-100958343,100959802-100961132,100963965-100964000,100964353-100964439,100966645-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100977605-100977722,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986706,100987544-100987630,100988709-100988790,100991491-100991565,100993835-100993907,100996886-100996916,100998025-100998541",,HSALNT0379235,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379236,chr14,100887960,100897679,+,3,"100887960-100889756,100894699-100895039,100897593-100897679",,HSALNT0379236,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379237,chr14,100893516,100921683,+,9,"100893516-100895039,100897593-100897732,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100914672-100914955,100917380-100921683",,HSALNT0379237,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379238,chr14,100897787,100908335,+,3,"100897787-100899085,100906098-100906163,100906936-100908335",,HSALNT0379238,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379240,chr14,100958262,100960199,+,2,"100958262-100958343,100959802-100960199",,HSALNT0379240,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379241,chr14,100967501,100987280,+,12,"100967501-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100987280",,HSALNT0379241,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379242,chr14,100966645,101038859,+,29,"100966645-100966731,100967639-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986706,100987544-100987630,100988709-100988790,100989694-100989780,100991491-100991565,100993835-100993907,100996886-100996916,100997487-100997552,100998025-100998111,101006022-101006257,101009558-101009570,101010191-101010278,101027346-101027415,101030626-101030686,101035982-101036218,101037594-101037643,101038765-101038859",,HSALNT0379242,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379243,chr14,100897922,100986938,+,37,"100897922-100898053,100898957-100899085,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100935772-100937488,100938880-100938956,100940365-100940450,100942762-100942838,100944809-100944872,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100953964-100954046,100954922-100955006,100955885-100955949,100958262-100958343,100960061-100960219,100961027-100961132,100963965-100964000,100964353-100964439,100966645-100966731,100967639-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986938",,HSALNT0379243,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379244,chr14,100969534,100986803,+,11,"100969534-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100977605-100977722,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986803",,HSALNT0379244,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379245,chr14,100960126,100993907,+,21,"100960126-100960219,100961027-100961132,100963965-100964000,100964353-100964439,100966645-100966731,100967639-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100977605-100977722,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986706,100987544-100987630,100988709-100988790,100993835-100993907",,HSALNT0379245,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379246,chr14,100939550,100952760,+,10,"100939550-100939705,100940365-100940450,100942762-100942838,100944809-100944872,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100952421-100952760",,HSALNT0379246,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379247,chr14,100969542,100987033,+,11,"100969542-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100977605-100977694,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100987033",,HSALNT0379247,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379248,chr14,100954406,100956955,+,2,"100954406-100955006,100955885-100956955",,HSALNT0379248,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379249,chr14,100949822,100956955,+,5,"100949822-100950472,100951432-100951494,100953964-100954046,100954922-100955006,100955885-100956955",,HSALNT0379249,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379250,chr14,100972104,100987046,+,9,"100972104-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100987046",,HSALNT0379250,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379251,chr14,100980548,100989212,+,8,"100980548-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986706,100987544-100987630,100988709-100989212",,HSALNT0379251,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379252,chr14,100960122,100999113,+,25,"100960122-100961132,100963965-100964000,100964353-100964439,100966645-100966735,100967639-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986706,100987544-100987630,100988709-100988790,100989694-100989780,100991491-100991565,100993835-100993907,100996886-100996916,100997487-100997552,100998025-100998111,100999065-100999113",,HSALNT0379252,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379253,chr14,100949036,100951582,+,3,"100949036-100949596,100950402-100950472,100951432-100951582",,HSALNT0379253,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379254,chr14,100974807,100987045,+,7,"100974807-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100987045",,HSALNT0379254,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379255,chr14,100967700,100983959,+,10,"100967700-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100977605-100977722,100980577-100980663,100982504-100982585,100983461-100983959",,HSALNT0379255,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379256,chr14,100967085,100987033,+,13,"100967085-100967260,100967639-100967786,100968648-100968722,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100987033",,HSALNT0379256,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379257,chr14,100904580,100967053,+,24,"100904580-100904648,100906098-100906163,100906936-100907132,100910233-100910304,100913432-100913521,100935772-100935881,100937403-100937488,100938880-100938956,100940365-100940450,100942762-100942838,100944809-100944925,100947034-100947116,100948978-100949039,100949515-100949596,100950402-100950472,100951432-100951494,100953964-100954046,100954922-100955006,100955885-100955949,100958262-100958343,100959802-100961132,100963965-100964000,100964353-100964439,100966645-100967053",,HSALNT0379257,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379258,chr14,100972104,100987033,+,10,"100972104-100972346,100974126-100974203,100975411-100975496,100977605-100977722,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100987033",,HSALNT0379258,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379259,chr14,100963696,100964386,+,2,"100963696-100964000,100964353-100964386",,HSALNT0379259,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379260,chr14,100969458,101007031,+,20,"100969458-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986706,100987544-100987630,100988709-100988790,100989694-100989780,100991491-100991565,100993835-100993907,100996886-100996916,100997487-100997546,100998025-100998111,100999027-100999113,101006022-101007031",,HSALNT0379260,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379261,chr14,100967599,101000758,+,20,"100967599-100967786,100968648-100968724,100969459-100969545,100972262-100972346,100974126-100974203,100975411-100975496,100980577-100980663,100982504-100982585,100983461-100983542,100984348-100984434,100985655-100985740,100986619-100986706,100987544-100987630,100988709-100988790,100989694-100989780,100991491-100991565,100993835-100993907,100996886-100996916,100997487-100997552,100998025-101000758",,HSALNT0379261,Human
HSALNG0103778,NONHSAG069030.2,ELH000695,HSALNT0379262,chr14,100953779,100956955,+,3,"100953779-100954046,100954922-100955006,100955885-100956955",,HSALNT0379262,Human
