Lncbook_id,Noncode_id,UID,Lncbook_trans_id,chr,start,end,strand,exon_num,exon_pos,NONCODE_TRANSCRIPT_ID,transcript_id,Organism
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162721,chr10,52230080,52314127,-,6,"52230080-52231397,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314127",,HSALNT0162721,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162722,chr10,52230080,52314148,-,7,"52230080-52231397,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314148",,HSALNT0162722,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162723,chr10,52230080,52314148,-,7,"52230080-52231397,52242107-52242241,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314148",,HSALNT0162723,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162724,chr10,52230080,52314148,-,10,"52230080-52231397,52242107-52242241,52253371-52253440,52261546-52261651,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314148",,HSALNT0162724,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162725,chr10,52230080,52314161,-,8,"52230080-52231397,52242107-52242241,52253371-52253440,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314161",,HSALNT0162725,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162726,chr10,52230080,52314161,-,9,"52230080-52231397,52242107-52242241,52253371-52253440,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314161",,HSALNT0162726,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162727,chr10,52230080,52314161,-,8,"52230080-52231397,52242107-52242241,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314161",,HSALNT0162727,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162728,chr10,52230397,52314110,-,9,"52230397-52231397,52242107-52242241,52293915-52293967,52300513-52300838,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314110",,HSALNT0162728,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162730,chr10,52251031,52313499,-,5,"52251031-52251136,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313499",,HSALNT0162730,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162731,chr10,52251031,52314277,-,8,"52251031-52251136,52253371-52253440,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314277",,HSALNT0162731,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162732,chr10,52251031,52314277,-,7,"52251031-52251136,52253371-52253440,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314277",,HSALNT0162732,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162734,chr10,52251965,52297915,-,4,"52251965-52252836,52253371-52253440,52293915-52293967,52297800-52297915",,HSALNT0162734,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162735,chr10,52251965,52297915,-,4,"52251965-52252836,52253371-52253440,52293915-52293966,52297800-52297915",,HSALNT0162735,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162736,chr10,52253371,52313397,-,6,"52253371-52253440,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313130-52313397",,HSALNT0162736,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162738,chr10,52300298,52313598,-,5,"52300298-52300838,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313598",,HSALNT0162738,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162739,chr10,52300298,52313598,-,4,"52300298-52300838,52301261-52301400,52309400-52309537,52313398-52313598",,HSALNT0162739,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162740,chr10,52300802,52314128,-,7,"52300802-52300838,52301259-52301400,52304228-52304302,52309399-52309565,52313130-52313320,52313397-52313569,52313633-52314128",,HSALNT0162740,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0162742,chr10,52300803,52314128,-,6,"52300803-52300838,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314128",,HSALNT0162742,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0289220,chr10,52296848,52314128,-,6,"52296848-52297913,52300513-52300838,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314128",,HSALNT0289220,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357892,chr10,52193599,52314123,-,8,"52193599-52197719,52207065-52207189,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314123",,HSALNT0357892,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357893,chr10,52300809,52314123,-,5,"52300809-52300838,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52314123",,HSALNT0357893,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357894,chr10,52300803,52314123,-,6,"52300803-52300838,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314123",,HSALNT0357894,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357895,chr10,52194150,52314123,-,8,"52194150-52195507,52197555-52197719,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314123",,HSALNT0357895,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357896,chr10,52195975,52314005,-,7,"52195975-52197719,52293915-52293967,52301261-52301400,52304229-52304302,52309400-52309537,52313398-52313485,52313634-52314005",,HSALNT0357896,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357897,chr10,52195975,52314123,-,6,"52195975-52197719,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314123",,HSALNT0357897,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357898,chr10,52195975,52314123,-,7,"52195975-52197719,52293915-52293966,52297800-52297913,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314123",,HSALNT0357898,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357899,chr10,52230080,52314123,-,7,"52230080-52231397,52242107-52242241,52293915-52293967,52301261-52301400,52309400-52309537,52313398-52313485,52313634-52314123",,HSALNT0357899,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357900,chr10,52230398,52313675,-,7,"52313634-52313675,52313398-52313485,52309400-52309537,52301261-52301400,52293915-52293967,52242107-52242241,52230398-52231397",,HSALNT0357900,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357901,chr10,52252059,52314507,-,8,"52313634-52314507,52313398-52313485,52309400-52309537,52304229-52304302,52301261-52301400,52293915-52293967,52253371-52253440,52252059-52252836",,HSALNT0357901,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357902,chr10,52230421,52265641,-,4,"52265528-52265641,52261546-52261651,52242107-52242241,52230421-52231397",,HSALNT0357902,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357903,chr10,52291424,52313478,-,5,"52313398-52313478,52309400-52309537,52304229-52304302,52301261-52301400,52291424-52293967",,HSALNT0357903,Human
HSALNG0077999,NONHSAG005920.3,ELH000304,HSALNT0357904,chr10,52313356,52314171,-,1,52313356-52314171,,HSALNT0357904,Human
HSALNG0078001,NONHSAG060495.1,ELH000306,HSALNT0162737,chr10,52290255,52295118,+,2,"52290255-52290290,52293802-52295118",,HSALNT0162737,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163764,chr10,66079243,66118326,+,5,"66079243-66079309,66084871-66085045,66097964-66098058,66098670-66098817,66118253-66118326",,HSALNT0163764,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163765,chr10,66084770,66194106,+,8,"66084770-66085045,66098662-66098817,66103043-66103219,66116730-66116873,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106",,HSALNT0163765,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163766,chr10,66097963,66121782,+,7,"66097963-66098058,66098670-66098817,66103043-66103219,66116730-66116873,66118253-66118412,66120507-66120571,66120813-66121782",,HSALNT0163766,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163767,chr10,66097963,66194106,+,6,"66097963-66098058,66098670-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106",,HSALNT0163767,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163768,chr10,66098037,66116870,+,4,"66098037-66098072,66098662-66098817,66103043-66103219,66116730-66116870",,HSALNT0163768,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163769,chr10,66116691,66121045,+,4,"66116691-66116874,66118254-66118413,66120508-66120572,66120814-66121045",,HSALNT0163769,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163770,chr10,66118248,66120942,+,3,"66118248-66118413,66120508-66120572,66120814-66120942",,HSALNT0163770,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163771,chr10,66194054,66235104,+,2,"66194054-66194107,66234881-66235104",,HSALNT0163771,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0163772,chr10,66253993,66262568,+,3,"66253993-66254306,66261533-66261598,66261773-66262568",,HSALNT0163772,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358266,chr10,66078953,66144549,+,7,"66078953-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66144512-66144549",,HSALNT0358266,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358267,chr10,66078953,66270278,+,12,"66078953-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66261598,66268848-66270278",,HSALNT0358267,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358268,chr10,66096804,66264490,+,10,"66096804-66098072,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358268,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358269,chr10,66096804,66264490,+,10,"66096804-66098058,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358269,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358270,chr10,66096804,66264490,+,10,"66096804-66098058,66098670-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358270,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358271,chr10,66116833,66264490,+,9,"66116833-66116873,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358271,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358272,chr10,66078953,66157045,+,7,"66078953-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66156206-66157045",,HSALNT0358272,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358273,chr10,66078953,66264490,+,11,"66078953-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358273,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358274,chr10,66078953,66264490,+,10,"66078953-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66252400-66252820,66261533-66264490",,HSALNT0358274,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358275,chr10,66078953,66264490,+,10,"66078953-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358275,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358276,chr10,66078953,66264490,+,10,"66078953-66079314,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358276,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358277,chr10,66078953,66264490,+,11,"66078953-66079309,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358277,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358278,chr10,66078953,66264490,+,10,"66078953-66079309,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358278,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358279,chr10,66078953,66264490,+,10,"66078953-66079309,66098670-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66264490",,HSALNT0358279,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358280,chr10,66079231,66275772,+,13,"66079231-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66261598,66268848-66268962,66275744-66275772",,HSALNT0358280,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358281,chr10,66079231,66275772,+,12,"66079231-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66193989-66194106,66234880-66235181,66252400-66252820,66261533-66261598,66268848-66268962,66275744-66275772",,HSALNT0358281,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358282,chr10,66079231,66156317,+,7,"66079231-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66156206-66156317",,HSALNT0358282,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358283,chr10,66079231,66144549,+,7,"66079231-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120507-66120571,66120813-66120969,66144512-66144549",,HSALNT0358283,Human
HSALNG0078452,NONHSAG006049.2,ELH000312,HSALNT0358284,chr10,66079231,66275772,+,12,"66079231-66079314,66084871-66085045,66098662-66098817,66118253-66118412,66120813-66120969,66193989-66194106,66234880-66235181,66240203-66240315,66252400-66252820,66261533-66261598,66268848-66268962,66275744-66275772",,HSALNT0358284,Human
HSALNG0078455,NONHSAG006050.2,ELH000315,HSALNT0163774,chr10,66894110,67012153,-,7,"66894110-66894502,66896930-66897129,66907338-66907546,66910233-66910493,66980572-66980649,66981757-66984304,67012063-67012153",,HSALNT0163774,Human
HSALNG0078466,,ELH000316,HSALNT0163787,chr10,67482164,67555369,-,2,"67482164-67482332,67555338-67555369",,HSALNT0163787,Human
HSALNG0078896,NONHSAG006238.2,ELH000324,HSALNT0164466,chr10,74096166,74102547,-,2,"74096166-74096251,74102154-74102547",,HSALNT0164466,Human
HSALNG0078896,NONHSAG006238.2,ELH000324,HSALNT0164467,chr10,74096167,74102428,-,2,"74096167-74096252,74102155-74102428",,HSALNT0164467,Human
HSALNG0079412,,ELH000335,HSALNT0165728,chr10,86716324,86716588,-,2,"86716324-86716392,86716441-86716588",,HSALNT0165728,Human
HSALNG0079467,,ELH000336,HSALNT0165890,chr10,87514762,87553388,+,3,"87514762-87514878,87521036-87521169,87552082-87553388",,HSALNT0165890,Human
HSALNG0079494,NONHSAG060664.1,ELH000338,HSALNT0165926,chr10,87863608,87863928,+,1,87863608-87863928,,HSALNT0165926,Human
HSALNG0079505,NONHSAG061431.1,ELH000340,HSALNT0165939,chr10,87938883,87948937,-,2,"87938883-87939351,87947851-87948937",,HSALNT0165939,Human
HSALNG0079507,,ELH000341,HSALNT0165941,chr10,87950262,87958203,-,1,87950262-87958203,,HSALNT0165941,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0166026,chr10,88932390,88933838,+,2,"88932390-88932959,88933647-88933838",,HSALNT0166026,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0166028,chr10,88933023,88933881,+,1,88933023-88933881,,HSALNT0166028,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0166030,chr10,88939475,88940611,+,2,"88939475-88939808,88940087-88940611",,HSALNT0166030,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0166032,chr10,88939497,88940820,+,2,"88939497-88939562,88940212-88940820",,HSALNT0166032,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0288883,chr10,88932684,88939974,+,5,"88932684-88932959,88933641-88933886,88934898-88935573,88938212-88938476,88939395-88939974",,HSALNT0288883,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359139,chr10,88932643,88940340,+,5,"88932643-88932959,88933641-88933886,88934898-88935573,88938212-88938476,88939395-88940340",,HSALNT0359139,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359140,chr10,88935075,88939973,+,2,"88935075-88938120,88938151-88939973",,HSALNT0359140,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359141,chr10,88934829,88939973,+,2,"88934829-88938104,88938151-88939973",,HSALNT0359141,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359142,chr10,88934855,88935364,+,2,"88934855-88934954,88935157-88935364",,HSALNT0359142,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359143,chr10,88935068,88939973,+,2,"88935068-88938094,88938131-88939973",,HSALNT0359143,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359144,chr10,88935074,88939973,+,2,"88935074-88938120,88938169-88939973",,HSALNT0359144,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359145,chr10,88935074,88939973,+,2,"88935074-88938106,88938131-88939973",,HSALNT0359145,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359146,chr10,88935075,88939973,+,2,"88935075-88938111,88938169-88939973",,HSALNT0359146,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359147,chr10,88938205,88940611,+,2,"88938205-88939808,88940087-88940611",,HSALNT0359147,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359148,chr10,88939975,88941227,+,2,"88939975-88940164,88940246-88941227",,HSALNT0359148,Human
HSALNG0079547,NONHSAG006474.2,ELH000344,HSALNT0359149,chr10,88939975,88941228,+,2,"88939975-88940472,88940505-88941228",,HSALNT0359149,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166053,chr10,89138371,89282640,+,4,"89138371-89138518,89267817-89267866,89278220-89278368,89282064-89282640",,HSALNT0166053,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166059,chr10,89260723,89292090,+,5,"89260723-89260902,89267817-89267866,89278220-89278368,89282064-89283891,89291987-89292090",,HSALNT0166059,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166060,chr10,89260723,89292090,+,6,"89260723-89260902,89267817-89267866,89278220-89278368,89282064-89283891,89285036-89285264,89291987-89292090",,HSALNT0166060,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166061,chr10,89260723,89292090,+,6,"89260723-89260902,89267817-89267866,89278220-89278368,89282064-89283891,89284038-89285264,89291987-89292090",,HSALNT0166061,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166063,chr10,89267816,89292090,+,4,"89267816-89267866,89282064-89283891,89285036-89285264,89291987-89292090",,HSALNT0166063,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166064,chr10,89283638,89292126,+,5,"89283638-89283892,89284039-89284555,89285037-89285265,89286871-89286950,89291988-89292126",,HSALNT0166064,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166065,chr10,89283674,89292761,+,2,"89283674-89283891,89291987-89292761",,HSALNT0166065,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166066,chr10,89283674,89292271,+,4,"89283674-89283891,89285082-89285264,89287145-89287222,89291987-89292271",,HSALNT0166066,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166068,chr10,89283806,89284554,+,2,"89283806-89283891,89284038-89284554",,HSALNT0166068,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0166069,chr10,89283846,89292761,+,2,"89283846-89284849,89290630-89292761",,HSALNT0166069,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0359157,chr10,89283674,89292271,+,3,"89283674-89283891,89285036-89287222,89291987-89292271",,HSALNT0359157,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0359158,chr10,89284968,89292548,+,2,"89284968-89285264,89291987-89292548",,HSALNT0359158,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0359159,chr10,89283846,89284554,+,2,"89283846-89283891,89284038-89284554",,HSALNT0359159,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0359160,chr10,89283730,89292125,+,2,"89283730-89283891,89291987-89292125",,HSALNT0359160,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0359161,chr10,89283674,89292090,+,3,"89283674-89283891,89284038-89287241,89291987-89292090",,HSALNT0359161,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0359162,chr10,89283765,89292125,+,3,"89283765-89283891,89285036-89285264,89291987-89292125",,HSALNT0359162,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0359163,chr10,89283799,89292125,+,2,"89283799-89283891,89291987-89292125",,HSALNT0359163,Human
HSALNG0079566,NONHSAG060674.1,ELH000347,HSALNT0359164,chr10,89285776,89292121,+,2,"89285776-89287222,89291987-89292121",,HSALNT0359164,Human
HSALNG0080066,,ELH000352,HSALNT0166986,chr10,99706343,99711484,+,1,99706343-99711484,,HSALNT0166986,Human
HSALNG0080067,,ELH000353,HSALNT0166987,chr10,99706343,99767455,-,2,"99706343-99713751,99767432-99767455",,HSALNT0166987,Human
HSALNG0080067,,ELH000353,HSALNT0166988,chr10,99711862,99763280,-,2,"99711862-99713891,99763239-99763280",,HSALNT0166988,Human
HSALNG0080299,,ELH000244,HSALNT0167459,chr10,102504246,102512325,+,3,"102504246-102504334,102509169-102509303,102512095-102512325",,HSALNT0167459,Human
HSALNG0080304,,ELH000245,HSALNT0167464,chr10,102594937,102600270,-,2,"102594937-102599143,102599282-102600270",,HSALNT0167464,Human
HSALNG0080321,NONHSAG006763.2,ELH000247,HSALNT0167484,chr10,102830756,102834517,+,4,"102830756-102830947,102831599-102831697,102832722-102832872,102834178-102834517",,HSALNT0167484,Human
HSALNG0080321,NONHSAG006763.2,ELH000247,HSALNT0359763,chr10,102817585,102835249,+,6,"102817585-102817729,102830855-102830946,102831598-102831635,102832667-102832871,102834177-102834588,102835204-102835249",,HSALNT0359763,Human
HSALNG0080321,NONHSAG006763.2,ELH000247,HSALNT0359764,chr10,102832668,102833139,+,2,"102832668-102833038,102833066-102833139",,HSALNT0359764,Human
HSALNG0080404,,ELH000251,HSALNT0167614,chr10,104052834,104053818,+,2,"104052834-104052906,104053052-104053818",,HSALNT0167614,Human
HSALNG0080405,NONHSAG105915.1,ELH000252,HSALNT0167615,chr10,104067532,104119255,+,2,"104067532-104067740,104118804-104119255",,HSALNT0167615,Human
HSALNG0080405,NONHSAG105915.1,ELH000252,HSALNT0167616,chr10,104117990,104119255,+,2,"104117990-104118066,104118804-104119255",,HSALNT0167616,Human
HSALNG0080405,NONHSAG105915.1,ELH000252,HSALNT0167617,chr10,104118088,104118735,+,1,104118088-104118735,,HSALNT0167617,Human
HSALNG0080405,NONHSAG105915.1,ELH000252,HSALNT0167618,chr10,104118091,104119255,+,2,"104118091-104118413,104118804-104119255",,HSALNT0167618,Human
HSALNG0080608,,ELH000253,HSALNT0168131,chr10,110816648,110842581,-,2,"110816648-110817007,110842325-110842581",,HSALNT0168131,Human
HSALNG0081057,NONHSAG060881.1,ELH000259,HSALNT0168986,chr10,119607489,119677815,+,2,"119607489-119607757,119677397-119677815",,HSALNT0168986,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0168992,chr10,119670328,119725792,-,3,"119670328-119671002,119676908-119677033,119724609-119725792",,HSALNT0168992,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0168993,chr10,119670328,119725792,-,4,"119670328-119671002,119676908-119677033,119712595-119712698,119724609-119725792",,HSALNT0168993,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0168994,chr10,119670328,119682576,-,3,"119670328-119671002,119676908-119677033,119682311-119682576",,HSALNT0168994,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0168995,chr10,119670719,119724689,-,4,"119670719-119671119,119672021-119672070,119676909-119677034,119724610-119724689",,HSALNT0168995,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0168996,chr10,119670724,119672069,-,2,"119670724-119671118,119672020-119672069",,HSALNT0168996,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0168997,chr10,119681163,119682964,-,2,"119681163-119681738,119682898-119682964",,HSALNT0168997,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0168998,chr10,119681165,119682521,-,2,"119681165-119681738,119682311-119682521",,HSALNT0168998,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0168999,chr10,119681644,119693366,-,4,"119681644-119681739,119682899-119682973,119686607-119686651,119693200-119693366",,HSALNT0168999,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0169006,chr10,119724973,119726582,-,2,"119724973-119725472,119726108-119726582",,HSALNT0169006,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0169007,chr10,119725041,119726163,-,3,"119725041-119725473,119725609-119725677,119726109-119726163",,HSALNT0169007,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0360266,chr10,119670715,119672455,-,1,119670715-119672455,,HSALNT0360266,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0360267,chr10,119681150,119686731,-,3,"119681150-119681738,119682898-119682972,119686606-119686731",,HSALNT0360267,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0360268,chr10,119681558,119682532,-,2,"119681558-119681738,119682311-119682532",,HSALNT0360268,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0360270,chr10,119681165,119682553,-,2,"119681165-119681738,119682311-119682553",,HSALNT0360270,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0360271,chr10,119723169,119725792,-,1,119723169-119725792,,HSALNT0360271,Human
HSALNG0081063,NONHSAG062451.2,ELH000260,HSALNT0360272,chr10,119724999,119726193,-,2,"119726108-119726193,119724999-119725472",,HSALNT0360272,Human
HSALNG0081110,NONHSAG061596.2,ELH000262,HSALNT0169072,chr10,120753517,120869430,-,2,"120753517-120753671,120869346-120869430",,HSALNT0169072,Human
HSALNG0081151,,ELH000263,HSALNT0169195,chr10,121515227,121526218,-,4,"121515227-121515319,121518682-121518829,121519979-121520169,121526155-121526218",,HSALNT0169195,Human
